row_idx,entity_id,old_industry,new_industry,reason,score,sector_hint
5287,ext::ungc::neogrid-informatica-ltda-br,ict_digital_media,ict_telecom,weighted,5.0,
5288,ext::ungc::ckz-diversidade-br,retail_consumer_services,retail_consumer,weighted,6.0,
5289,ext::ungc::siciliano-ltda-br,construction_infrastructure_realestate,construction_realestate,weighted,3.0,
5290,ext::ungc::batux-comunicacao-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
5291,ext::ungc::skeelo-editora-produtos-e-servi-os-digitais-ltda-br,ict_digital_media,ict_telecom,weighted,5.0,
5292,ext::ungc::bnp-paribas-cardif-brasil-br,finance_insurance_capital,finance_insurance,weighted,2.5,
5293,ext::ungc::montisol-construcao-e-manutenc-o-br,industrial_manufacturing,manufacturing,weighted,3.0,
5294,ext::sbti::arauco-cl,mining_materials,mining_metals,weighted,4.5,
5295,ext::ungc::wirbi-s-a-c-pe,ict_digital_media,ict_telecom,weighted,5.0,
5296,ext::ungc::global-facilities-management-mx,industrial_manufacturing,manufacturing,weighted,3.0,
5297,579,finance_insurance_capital,finance_insurance,weighted,5.5,
5298,ext::ungc::udla-cl,ict_digital_media,ict_telecom,weighted,2.0,
5299,ext::ungc::aclara-ree-uno-spa-cl,mining_materials,mining_metals,weighted,5.0,
5300,ext::ungc::coca-cola-embonor-s-a-cl,agro_food_beverage,agro_food,weighted,5.5,
5301,ext::ungc::saam-puertos-s-a-cl,industrial_manufacturing,manufacturing,weighted,3.0,
5302,ext::ungc::corporaci-n-de-beneficencia-p-blica-red-mujeres-alta-direcci-cl,ict_digital_media,ict_telecom,weighted,2.0,
5303,ext::ungc::consorcio-financiero-s-a-cl,finance_insurance_capital,ict_telecom,weighted,3.0,
5305,ext::sbti::ci-t-software-br,ict_digital_media,ict_telecom,weighted,5.0,
5306,ext::ungc::whf-company-br,retail_consumer_services,retail_consumer,weighted,6.0,
5307,855,retail_consumer_services,retail_consumer,weighted,6.0,
5308,ext::ungc::vitrine-consultoria-estrategica-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
5309,ext::ungc::qualistage-br,retail_consumer_services,retail_consumer,weighted,6.0,
5310,ext::ungc::g-s-industria-comercio-representa-o-importa-o-exporta-o-log--br,transport_mobility_logistics,transport_logistics,weighted,7.5,
5311,ext::ungc::rappi-chile-spa-cl,ict_digital_media,ict_telecom,weighted,5.0,
5312,ext::ungc::3a-mining-br,mining_materials,mining_metals,weighted,5.0,
5313,ext::ungc::egtc-infra-s-a-br,construction_infrastructure_realestate,construction_realestate,weighted,3.0,
5314,ext::ungc::kepler-weber-s-a-br,construction_infrastructure_realestate,construction_realestate,weighted,3.0,
5315,ext::ungc::acciona-construccion-s-a-br,agro_food_beverage,agro_food,weighted,5.5,
5317,ext::ungc::operadora-de-inmuebles-kahla-sa-de-cv-mx,construction_infrastructure_realestate,construction_realestate,weighted,5.5,
5318,ext::ungc::grupo-comercial-y-constructor-goca-mx,agro_food_beverage,agro_food,weighted,5.5,
5319,ext::ungc::fundaci-n-para-el-desarrollo-del-emprendimiento-cl,ict_digital_media,public_social_education,alias,,
5320,ext::ungc::cooperativa-de-cr-dito-de-livre-admiss-o-tr-s-fronteiras-br,finance_insurance_capital,ict_telecom,weighted,3.0,
5321,ext::ungc::fundaci-n-escuela-de-oficios-cl,ict_digital_media,public_social_education,alias,,
5322,ext::ungc::bic-amaz-nia-sa-br,agro_food_beverage,agro_food,weighted,5.5,
5323,ext::ungc::consultores-en-responsabilidad-social-empresarial-y-calidad--mx,retail_consumer_services,retail_consumer,weighted,6.0,
5324,ext::ungc::aura-minerals-br,mining_materials,mining_metals,weighted,5.0,
5325,ext::ungc::lm-solu-es-de-mobilidade-br,agro_food_beverage,agro_food,weighted,5.5,
5326,ext::ungc::cooperativa-de-credito-sul-sicoob-sul-br,finance_insurance_capital,ict_telecom,weighted,3.0,
5327,ext::ungc::pazziti-consultoria-de-desenvolvimento-humano-br,retail_consumer_services,retail_consumer,weighted,6.0,
5328,ext::ungc::servicios-de-exportaci-n-limitada-cl,retail_consumer_services,retail_consumer,weighted,6.0,
5329,ext::ungc::antofagasta-minerals-cl,mining_materials,mining_metals,weighted,5.0,
5330,ext::sbti::omr-componentes-automotivos-ltda-br,industrial_manufacturing,manufacturing,weighted,5.0,
5331,ext::sbti::savasa-impressores-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
5332,ext::ungc::kidzania-santiago-cl,agro_food_beverage,agro_food,weighted,5.5,
5333,ext::ungc::arzyz-mx,industrial_manufacturing,manufacturing,weighted,3.0,
5334,ext::ungc::vaion-comunica-o-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
5335,ext::ungc::ac-comercial-importadora-e-exportadora-ltda-br,transport_mobility_logistics,transport_logistics,weighted,7.5,
5336,ext::ungc::cooperativa-de-cr-dito-de-livre-admissao-sicoob-arenito-para-br,finance_insurance_capital,ict_telecom,weighted,3.0,
5337,ext::ungc::grupo-quintoandar-br,construction_infrastructure_realestate,construction_realestate,weighted,5.5,
5338,ext::ungc::cart-rio-do-1-of-cio-extrajudicial-de-pa-o-do-lumiar-br,retail_consumer_services,retail_consumer,weighted,6.0,
5339,ext::ungc::aconcagua-energ-a-generaci-n-s-a-aegsa-ar,energy_power_utilities,energy_power,weighted,2.0,
5341,ext::ungc::secar-security-group-sa-securion-ar,industrial_manufacturing,manufacturing,weighted,3.0,
5343,ext::ungc::aconcagua-energ-a-servicios-sa-aenssa-ar,industrial_manufacturing,manufacturing,weighted,3.0,
5344,ext::ungc::grupo-aconcagua-energ-a-aconcagua-energ-a-sa-ar,energy_power_utilities,energy_power,weighted,2.0,
5345,ext::ungc::oca-log-sa-ar,industrial_manufacturing,manufacturing,weighted,3.0,
5346,ext::ungc::rio-bravo-investimentos-holding-s-a-br,construction_infrastructure_realestate,construction_realestate,weighted,5.5,
5347,ext::ungc::atme-eco-solutions-br,retail_consumer_services,retail_consumer,weighted,6.0,
5348,ext::ungc::htb-br,construction_infrastructure_realestate,construction_realestate,weighted,3.0,
5349,ext::ungc::tassaroli-s-a-ar,industrial_manufacturing,manufacturing,weighted,3.0,
5350,ext::ungc::atrevus-jm-metepec-sa-de-cv-sofom-enr-mx,finance_insurance_capital,ict_telecom,weighted,3.0,
5351,ext::ungc::rent-tech-peru-sac-pe,ict_digital_media,manufacturing,weighted,2.0,
5354,ext::ungc::alloha-fibra-sumicity-telecomunicacoes-s-a-br,ict_digital_media,ict_telecom,weighted,4.5,
5355,ext::ungc::procsy-consultoria-e-processos-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
5356,ext::ungc::erm-peru-s-a-pe,industrial_manufacturing,manufacturing,weighted,3.0,
5357,ext::ungc::unacem-chile-cl,construction_infrastructure_realestate,construction_realestate,weighted,3.0,
5358,ext::sbti::oz-produ-es-audiovisuais-e-comunica-o-ltda-br,ict_digital_media,agro_food,weighted,2.0,
5359,ext::ungc::sanchez-devanny-eseverri-s-c-mx,retail_consumer_services,retail_consumer,weighted,6.0,
5360,ext::ungc::soluciones-en-control-y-sistemas-industriales-mx,construction_infrastructure_realestate,construction_realestate,weighted,3.0,
5361,ext::ungc::enel-mexico-mx,energy_power_utilities,energy_power,weighted,2.0,
5363,ext::ungc::d-g-proyectos-sas-co,energy_power_utilities,energy_power,weighted,2.0,
5364,ext::ungc::syngenta-agro-mx,agro_food_beverage,agro_food,weighted,5.5,
5365,ext::ungc::maritime-procurement-services-mx,industrial_manufacturing,manufacturing,weighted,3.0,
5366,ext::ungc::ltn-brasil-br,hospitality_tourism_leisure,healthcare_pharma_biotech,alias,,
5367,ext::ungc::dream-factory-br,industrial_manufacturing,manufacturing,weighted,3.0,
5368,ext::ungc::capital-concreto-empreendimentos-imobili-rios-ltda-br,construction_infrastructure_realestate,construction_realestate,weighted,5.5,
5370,ext::ungc::sicoob-credimota-br,finance_insurance_capital,ict_telecom,weighted,3.0,
5371,ext::ungc::easytech-profissoes-br,retail_consumer_services,retail_consumer,weighted,6.0,
5372,ext::ungc::stone-co-br,finance_insurance_capital,ict_telecom,weighted,3.0,
5373,ext::ungc::ability-sustentabilidade-e-comunica-o-br,retail_consumer_services,retail_consumer,weighted,6.0,
5374,ext::ungc::apsis-consultoria-br,retail_consumer_services,retail_consumer,weighted,6.0,
5375,ext::ungc::ibtm-br,ict_digital_media,ict_telecom,weighted,5.0,
5376,ext::ungc::sustainalab-cl,retail_consumer_services,retail_consumer,weighted,6.0,
5377,ext::ungc::g3-fibra-br,ict_digital_media,ict_telecom,weighted,4.5,
5378,ext::ungc::equifax-mexico-mx,ict_digital_media,ict_telecom,weighted,5.0,
5379,ext::ungc::cela-clean-energy-latin-america-br,energy_power_utilities,energy_power,weighted,2.0,
5381,ext::ungc::amaz-nia-agroflorestal-br,agro_food_beverage,agro_food,weighted,5.5,
5382,ext::ungc::grupo-iag-sa-de-br,ict_digital_media,ict_telecom,weighted,5.0,
5383,ext::ungc::alpunto-brasil-refrigeradores-e-servi-os-ltda-br,industrial_manufacturing,manufacturing,weighted,3.0,
5384,ext::ungc::sg-compliance-br,ict_digital_media,ict_telecom,weighted,5.0,
5385,ext::ungc::conviva-engenharia-br,construction_infrastructure_realestate,construction_realestate,weighted,5.5,
5386,ext::ungc::pepsico-brazil-foods-br,agro_food_beverage,agro_food,weighted,5.5,
5387,ext::ungc::m-mesis-think-tank-sas-bic-co,retail_consumer_services,retail_consumer,weighted,6.0,
5388,855,finance_insurance_capital,finance_insurance,weighted,5.5,
5389,ext::sbti::the-central-america-bottling-corporation-cbc-gt,agro_food_beverage,agro_food,weighted,5.5,
5390,ext::sbti::belltech-cl,ict_digital_media,ict_telecom,weighted,4.5,
5391,ext::sbti::sada-siderurgia-ltda-br,industrial_manufacturing,manufacturing,weighted,5.0,
5392,ext::sbti::criotec-s-a-de-c-v-mx,retail_consumer_services,retail_consumer,weighted,6.0,
5393,825,retail_consumer_services,retail_consumer,weighted,8.5,
5394,ext::ungc::equifax-per-s-a-pe,ict_digital_media,ict_telecom,weighted,5.0,
5395,ext::ungc::eckoslife-solucoes-ambientais-ltda-br,construction_infrastructure_realestate,construction_realestate,weighted,3.0,
5396,ext::ungc::quality-compliance-br,retail_consumer_services,retail_consumer,weighted,6.0,
5397,ext::ungc::minera-centinela-cl,mining_materials,mining_metals,weighted,5.0,
5398,ext::ungc::rodaros-industrial-de-rodas-ltda-br,industrial_manufacturing,manufacturing,weighted,3.0,
5399,ext::ungc::rvore-br,ict_digital_media,ict_telecom,weighted,2.0,
5400,ext::ungc::brookfield-brasil-asset-management-investimentos-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
5401,ext::ungc::concentrix-webhelp-pe,agro_food_beverage,agro_food,weighted,5.5,
5402,ext::ungc::transparencia-latam-ar,retail_consumer_services,retail_consumer,weighted,6.0,
5403,ext::sbti::vina-polkura-sa-cl,agro_food_beverage,agro_food,weighted,5.5,
5404,ext::ungc::jabuticaba-conte-do-br,retail_consumer_services,retail_consumer,weighted,6.0,
5405,ext::ungc::toveri-gerenciamento-de-projetos-integrados-br,energy_power_utilities,energy_power,weighted,2.0,
5406,ext::ungc::kihap-artes-marciais-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
5407,ext::ungc::fortune-investment-s-a-br,finance_insurance_capital,finance_insurance,weighted,4.5,
5408,ext::ungc::minera-antucoya-cl,mining_materials,mining_metals,weighted,5.0,
5409,ext::ungc::wheaton-brasil-vidros-ltda-br,agro_food_beverage,agro_food,weighted,5.5,
5410,826,mining_materials,mining_metals,weighted,5.0,
5411,ext::ungc::qg-industria-e-comercio-de-acess-rios-industriais-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
5412,ext::ungc::in-press-oficina-assessoria-de-comunica-o-ltda-br,ict_digital_media,agro_food,weighted,2.0,
5413,ext::ungc::empresa-construtora-brasil-sa-br,construction_infrastructure_realestate,construction_realestate,weighted,3.0,
5414,ext::ungc::corporaci-n-instituto-profesional-inacap-cl,agro_food_beverage,public_social_education,alias,,
5415,ext::sbti::equirent-vehiculos-y-maquinaria-sas-bic-co,transport_mobility_logistics,transport_logistics,weighted,7.5,
5416,ext::sbti::cryoinfra-s-a-de-c-v-mx,agro_food_beverage,agro_food,weighted,5.5,
5417,ext::sbti::ecore-solu-es-em-tecnologia-da-informa-o-ltda-br,ict_digital_media,ict_telecom,weighted,5.0,
5418,ext::sbti::arri-de-frontera-s-a-de-c-v-mx,energy_power_utilities,energy_power,weighted,2.0,
5419,ext::ungc::kkaf-seguridad-privada-mx,agro_food_beverage,agro_food,weighted,5.5,
5420,ext::ungc::peyrani-mexico-s-de-r-l-de-c-v-mx,industrial_manufacturing,manufacturing,weighted,3.0,
5421,ext::ungc::agmen-seguridad-privada-mx,industrial_manufacturing,manufacturing,weighted,3.0,
5422,ext::ungc::quality-pop-m-xico-mx,retail_consumer_services,retail_consumer,weighted,6.0,
5423,ext::ungc::v147-sapi-de-cv-mx,retail_consumer_services,retail_consumer,weighted,6.0,
5424,ext::ungc::tetrus-tecnologia-de-solu-es-ltda-br,construction_infrastructure_realestate,construction_realestate,weighted,3.0,
5425,ext::ungc::toder-verpackung-embalagens-br,industrial_manufacturing,manufacturing,weighted,3.0,
5426,ext::ungc::nanopoxy-br,retail_consumer_services,retail_consumer,weighted,6.0,
5427,ext::ungc::petruz-fruity-br,agro_food_beverage,agro_food,weighted,5.5,
5428,ext::ungc::tastemakers-br,ict_digital_media,ict_telecom,weighted,2.0,
5429,ext::sbti::la-fabril-ec,agro_food_beverage,agro_food,weighted,5.5,
5430,ext::ungc::empresa-municipal-de-turismo-belotur-br,hospitality_tourism_leisure,healthcare_pharma_biotech,alias,,
5431,ext::ungc::pepsico-mexico-mx,agro_food_beverage,agro_food,weighted,5.5,
5432,ext::ungc::pcs-latam-mx,retail_consumer_services,retail_consumer,weighted,6.0,
5433,ext::ungc::impresos-y-empaques-fadm-s-de-rl-de-cv-mx,retail_consumer_services,retail_consumer,weighted,6.0,
5434,857,retail_consumer_services,retail_consumer,weighted,6.0,
5435,ext::ungc::grupo-transportista-gou-mx,transport_mobility_logistics,transport_logistics,weighted,7.5,
5436,ext::ungc::associa-o-comercial-industrial-e-de-servi-os-do-estado-de-go-br,industrial_manufacturing,manufacturing,weighted,3.0,
5437,ext::ungc::conselho-regional-de-contabilidade-do-paran-crcpr-br,retail_consumer_services,retail_consumer,weighted,6.0,
5438,ext::ungc::fundaci-n-colombiana-del-coraz-n-co,ict_digital_media,public_social_education,alias,,
5439,ext::ungc::elbert-editora-gr-fica-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
5440,ext::ungc::grupo-ibrame-br,industrial_manufacturing,manufacturing,weighted,3.0,
5441,ext::ungc::bomix-ind-stria-de-embalagens-ltda-br,industrial_manufacturing,manufacturing,weighted,3.0,
5442,ext::ungc::green-forest-carbon-consultoria-empresarial-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
5443,ext::ungc::ecommit-consultoria-e-tecnologia-br,ict_digital_media,ict_telecom,weighted,5.0,
5444,ext::ungc::metlen-energy-metals-chile-cl,energy_power_utilities,energy_power,weighted,2.0,
5445,ext::ungc::apsis-carbon-br,retail_consumer_services,retail_consumer,weighted,6.0,
5448,ext::ungc::visiion-ltda-cl,ict_digital_media,ict_telecom,weighted,5.0,
5449,ext::ungc::comercial-vicam-spa-cl,industrial_manufacturing,manufacturing,weighted,3.0,
5450,ext::ungc::eduk-cursos-online-br,retail_consumer_services,retail_consumer,weighted,6.0,
5451,ext::ungc::federa-o-paulista-de-futebol-br,ict_digital_media,ict_telecom,weighted,2.0,
5452,ext::ungc::martha-ind-stria-e-com-rcio-de-embalagens-pl-sticas-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
5454,ext::ungc::nuno-fracht-consultoria-log-stica-e-aduaneira-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
5455,ext::ungc::resinas-bom-sucesso-industria-e-com-rcio-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
5456,ext::sbti::litoplas-s-a-co,industrial_manufacturing,manufacturing,weighted,3.0,
5457,ext::sbti::fabricantes-de-equipos-para-refrigeraci-n-sa-de-cv-mx,energy_power_utilities,energy_power,weighted,2.0,
5458,ext::sbti::fundiciones-especiales-s-a-pe,mining_materials,mining_metals,weighted,5.0,
5459,ext::ungc::delosi-sa-pe,hospitality_tourism_leisure,healthcare_pharma_biotech,alias,,
5460,ext::ungc::aggregate-and-mining-supplies-de-m-xico-s-a-de-c-v-mx,mining_materials,mining_metals,weighted,5.0,
5461,ext::ungc::goetze-lobato-engenharia-s-a-br,construction_infrastructure_realestate,construction_realestate,weighted,3.0,
5462,ext::ungc::inmobilia-mx,construction_infrastructure_realestate,construction_realestate,weighted,5.5,
5463,ext::ungc::unida-distribuidora-de-t-tulos-e-valores-mobili-rios-ltda-br,finance_insurance_capital,finance_insurance,weighted,5.5,
5464,ext::sbti::tama-ingenieros-s-a-c-pe,energy_power_utilities,energy_power,weighted,2.0,
5465,ext::ungc::alurralde-jasper-s-a-ar,industrial_manufacturing,manufacturing,weighted,3.0,
5466,ext::ungc::f2j-techplast-s-a-ar,ict_digital_media,ict_telecom,weighted,2.0,
5467,ext::ungc::equifax-argentina-ar,ict_digital_media,ict_telecom,weighted,5.0,
5468,ext::ungc::fire-control-s-a-ar,industrial_manufacturing,manufacturing,weighted,3.0,
5469,ext::ungc::ente-administrador-puerto-rosario-ar,retail_consumer_services,retail_consumer,weighted,6.0,
5470,ext::ungc::epiroc-argentina-s-a-ar,industrial_manufacturing,manufacturing,weighted,3.0,
5471,ext::ungc::julasoft-ar,ict_digital_media,ict_telecom,weighted,5.0,
5472,ext::ungc::aeroespacial-tecnologias-em-energia-e-sistemas-renovaveis-lt-br,energy_power_utilities,energy_power,weighted,2.0,
5473,ext::ungc::diorama-group-co,retail_consumer_services,retail_consumer,weighted,6.0,
5474,ext::ungc::w3-exportacao-e-importacao-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
5475,ext::ungc::phd-tecnologia-da-informa-o-e-comunica-o-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
5476,ext::ungc::casa-dos-ventos-s-a-br,energy_power_utilities,energy_power,weighted,2.0,
5477,ext::ungc::impulsobeta-br,retail_consumer_services,retail_consumer,weighted,6.0,
5478,ext::ungc::deco-cx-br,ict_digital_media,ict_telecom,weighted,5.0,
5479,ext::ungc::servieco-servicios-ecol-gicos-sa-servieco-ar,industrial_manufacturing,manufacturing,weighted,3.0,
5480,ext::ungc::truck-x-log-stica-inteligente-ltda-br,transport_mobility_logistics,transport_logistics,weighted,7.5,
5481,ext::ungc::tetra-tech-engenharia-e-consultoria-ltda-br,agro_food_beverage,agro_food,weighted,5.5,
5482,ext::ungc::nauterra-gomes-da-costa-br,agro_food_beverage,agro_food,weighted,5.5,
5483,ext::ungc::educare-produ-es-me-br,retail_consumer_services,retail_consumer,weighted,6.0,
5484,855,energy_power_utilities,finance_insurance,weighted,3.0,
5485,ext::ungc::positivo-tecnologia-s-a-br,ict_digital_media,manufacturing,weighted,2.0,
5486,ext::ungc::solution-ambiental-br,retail_consumer_services,retail_consumer,weighted,6.0,
5488,ext::ungc::nova-rio-a-evolu-o-em-servi-os-br,agro_food_beverage,agro_food,weighted,5.5,
5489,ext::ungc::engie-energ-a-per-pe,energy_power_utilities,energy_power,weighted,2.0,
5490,ext::ungc::rym-servicios-ambientales-internacionales-mx,retail_consumer_services,retail_consumer,weighted,6.0,
5491,ext::ungc::bento-internacional-mx,retail_consumer_services,retail_consumer,weighted,6.0,
5493,ext::sbti::mills-loca-o-servi-os-e-log-stica-s-a-br,retail_consumer_services,retail_consumer,weighted,6.0,
5494,ext::sbti::globalpack-industria-e-comercio-ltda-br,industrial_manufacturing,manufacturing,weighted,3.0,
5495,ext::ungc::titularice-s-a-sociedad-titularizadora-de-activos-no-hipotec-co,finance_insurance_capital,finance_insurance,weighted,7.5,
5496,ext::ungc::a-cruz-limp-produtos-de-limpeza-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
5497,ext::ungc::mangue-tech-br,ict_digital_media,ict_telecom,weighted,5.0,
5498,ext::ungc::itc-administra-o-e-hotelaria-ltda-br,hospitality_tourism_leisure,healthcare_pharma_biotech,alias,,
5499,ext::ungc::ancar-ivanhoe-administradora-de-shopping-centers-ltda-br,retail_consumer_services,retail_consumer,alias,,
5502,ext::ungc::brasil-tecpar-br,ict_digital_media,ict_telecom,weighted,4.5,
5503,ext::ungc::ecomunica-br,ict_digital_media,ict_telecom,weighted,2.0,
5504,ext::ungc::g5-solucoes-logistica-e-transportes-ltda-br,transport_mobility_logistics,transport_logistics,weighted,7.5,
5505,ext::ungc::tutiplast-industria-e-comercio-ltda-br,industrial_manufacturing,manufacturing,weighted,3.0,
5506,ext::ungc::energo-engenharia-e-consultoria-em-energias-ltda-br,energy_power_utilities,energy_power,weighted,2.0,
5507,ext::ungc::momesso-industria-de-m-quinas-ltda-br,industrial_manufacturing,manufacturing,weighted,3.0,
5508,ext::ungc::shipping-protection-ship-services-br,retail_consumer_services,retail_consumer,weighted,6.0,
5509,ext::ungc::phenix-aditivos-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
5510,ext::ungc::axn-construcoes-e-pariticpacoes-ltda-br,construction_infrastructure_realestate,construction_realestate,weighted,3.0,
5511,855,industrial_manufacturing,manufacturing,weighted,3.0,
5512,ext::ungc::asociaci-n-mexicana-de-la-industria-de-tecnolog-as-de-inform-mx,ict_digital_media,ict_telecom,weighted,2.0,
5513,ext::ungc::f-rum-cultural-br,retail_consumer_services,retail_consumer,weighted,6.0,
5514,ext::sbti::afore-xxi-banorte-mx,finance_insurance_capital,finance_insurance,weighted,5.5,
5515,ext::sbti::palmex-alimentos-s-de-r-l-de-c-v-mx,agro_food_beverage,agro_food,weighted,5.5,
5516,ext::ungc::alimentos-saludables-valle-s-de-r-l-de-c-v-mx,agro_food_beverage,agro_food,weighted,5.5,
5517,ext::ungc::omnigreen-sapi-de-cv-mx,industrial_manufacturing,manufacturing,weighted,3.0,
5518,ext::ungc::seguros-monterrey-new-york-life-mx,finance_insurance_capital,finance_insurance,weighted,2.5,
5519,ext::ungc::s-nchez-labrador-l-pez-mart-nez-s-c-mx,retail_consumer_services,retail_consumer,weighted,6.0,
5520,ext::ungc::vitro-sab-de-cv-mx,industrial_manufacturing,manufacturing,weighted,3.0,
5521,ext::ungc::comercializadora-healthyfish-mx,agro_food_beverage,agro_food,weighted,5.5,
5523,ext::ungc::bancoestado-microempresas-cl,finance_insurance_capital,finance_insurance,weighted,5.5,
5524,ext::ungc::axs-mexico-sc-mx,industrial_manufacturing,manufacturing,weighted,3.0,
5525,ext::ungc::systemica-br,retail_consumer_services,retail_consumer,weighted,6.0,
5526,716,retail_consumer_services,retail_consumer,weighted,6.0,
5527,ext::ungc::funda-o-copel-br,retail_consumer_services,retail_consumer,weighted,6.0,
5528,ext::ungc::vida-simples-editora-negocios-e-participacoes-ltda-br,ict_digital_media,ict_telecom,weighted,2.0,
5529,ext::sbti::empaques-san-lucas-s-a-gt,industrial_manufacturing,manufacturing,weighted,3.0,
5530,ext::sbti::american-poly-del-norte-s-a-de-c-v-mx,industrial_manufacturing,manufacturing,weighted,3.0,
5531,ext::sbti::imbera-s-a-de-c-v-mx,energy_power_utilities,energy_power,weighted,2.0,
5532,ext::ungc::csp-consultoria-sistemas-ltda-br,ict_digital_media,ict_telecom,weighted,5.0,
5533,ext::ungc::unibes-cultural-casa-de-cultura-da-israel-br,retail_consumer_services,retail_consumer,weighted,6.0,
5534,ext::ungc::copespuma-industrial-ltda-br,construction_infrastructure_realestate,construction_realestate,weighted,3.0,
5536,ext::ungc::estancia-santa-clara-br,hospitality_tourism_leisure,healthcare_pharma_biotech,alias,,
5537,ext::ungc::bemisa-br,mining_materials,mining_metals,weighted,5.0,
5538,ext::ungc::press-porter-comunica-o-e-eventos-ltda-br,ict_digital_media,transport_logistics,weighted,2.5,
5539,ext::ungc::r8-marketing-e-promo-es-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
5540,ext::ungc::banco-security-cl,finance_insurance_capital,finance_insurance,weighted,5.5,
5541,ext::ungc::seguros-de-vida-security-previsi-n-sa-cl,finance_insurance_capital,finance_insurance,weighted,2.5,
5542,ext::ungc::ultracheese-br,agro_food_beverage,agro_food,weighted,5.5,
5543,ext::ungc::caixa-capitaliza-o-br,finance_insurance_capital,finance_insurance,weighted,2.5,
5544,ext::ungc::grupo-los-cerritos-mx,agro_food_beverage,agro_food,weighted,5.5,
5545,ext::ungc::caja-huancayo-sa-pe,finance_insurance_capital,ict_telecom,weighted,3.0,
5546,ext::ungc::arpo-incorporadora-br,retail_consumer_services,retail_consumer,weighted,6.0,
5547,ext::ungc::ekoseg-consultoria-ambiental-e-seguran-a-do-trabalho-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
5548,ext::ungc::gooders-neg-cios-de-impacto-ltda-br,ict_digital_media,ict_telecom,weighted,5.0,
5549,ext::ungc::rsestrategica-sas-co,retail_consumer_services,retail_consumer,weighted,6.0,
5550,ext::ungc::ecs-consultores-sas-co,retail_consumer_services,retail_consumer,weighted,6.0,
5551,ext::ungc::toyota-material-handling-mercosur-industria-e-comercio-de-eq-br,transport_mobility_logistics,transport_logistics,weighted,7.5,
5553,ext::ungc::smr-consultoria-br,retail_consumer_services,retail_consumer,weighted,6.0,
5554,ext::ungc::tivit-terceiriza-o-de-processos-servi-os-e-tecnologia-s-a-br,ict_digital_media,ict_telecom,weighted,5.0,
5555,ext::ungc::ebem-escola-brasileira-de-empreendedorismo-feminino-br,retail_consumer_services,retail_consumer,weighted,6.0,
5556,ext::ungc::formulink-desenvolvimento-ltda-br,ict_digital_media,ict_telecom,weighted,5.0,
5557,ext::ungc::y-g-consultores-s-c-mx,retail_consumer_services,retail_consumer,weighted,6.0,
5558,ext::ungc::grupo-porres-az-car-mx,agro_food_beverage,agro_food,weighted,5.5,
5559,ext::ungc::demarest-br,agro_food_beverage,agro_food,weighted,5.5,
5560,ext::ungc::tquim-transportes-ltda-br,transport_mobility_logistics,transport_logistics,weighted,7.5,
5561,ext::ungc::companhia-de-seguros-alian-a-da-bahia-br,finance_insurance_capital,finance_insurance,weighted,2.5,
5562,ext::ungc::e-strategia-p-blica-ltda-br,retail_consumer_services,retail_consumer,weighted,6.0,
5563,ext::ungc::industria-e-comercio-de-colch-es-castor-ltda-br,industrial_manufacturing,manufacturing,weighted,3.0,
5564,ext::ungc::cli-sul-s-a-br,agro_food_beverage,agro_food,weighted,5.5,
5565,ext::ungc::iqg-instituto-qualisa-de-gest-o-br,retail_consumer_services,public_social_education,alias,,
5566,ext::ungc::companhia-de-seguros-previd-ncia-do-sul-cnp-seguradora-br,finance_insurance_capital,finance_insurance,weighted,2.5,
5567,ext::ungc::agro-en-punta-expo-business-uy,agro_food_beverage,agro_food,weighted,5.5,
5568,ext::sbti::arezzo-co-br,industrial_manufacturing,manufacturing,weighted,3.0,
5569,ext::ungc::dvigi-ar,retail_consumer_services,retail_consumer,weighted,6.0,
5570,ext::ungc::sifora-sas-co,agro_food_beverage,agro_food,weighted,5.5,
5571,ext::ungc::every-cybersecurity-and-grc-solutions-br,ict_digital_media,ict_telecom,weighted,5.0,
5572,ext::ungc::data-engenharia-ltda-br,energy_power_utilities,energy_power,weighted,2.0,
5573,ext::ungc::bresco-investimentos-e-gest-o-ltda-br,construction_infrastructure_realestate,construction_realestate,weighted,5.5,
5574,ext::ungc::binatural-bahia-ltda-br,energy_power_utilities,energy_power,weighted,2.0,
5575,ext::ungc::empresa-jornalistica-o-povo-s-a-br,ict_digital_media,ict_telecom,weighted,2.0,
