company_id,company_qid,company_name,country,industry,size_bin,source,signal_type,signal_strength,ts,url,title,text_snippet,climate_score,sentiment_label,sentiment_score
151,Q1189545,LATAM Cargo Brasil,BR,transport_logistics,m,memberships,sbti,1.0,2025-08-07 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,Cargo Brasil,0.0,,0.0
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,sbti,1.0,2025-08-07 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,Matas A/S,1.0,positive,0.6
151,Q1189545,LATAM Cargo Brasil,BR,transport_logistics,m,memberships,sbti,1.0,2025-08-07 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,Cargo Brasil,1.0,positive,0.6
1096,ext::backus-and-johnston-brewery-pe,Backus and Johnston Brewery,PE,agro_food,m,memberships,sbti,1.0,2025-08-14 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,Cundall Johnston and Partners LLP,1.0,positive,0.6
29,Q104419265,Barranquilla Railway and Pier Company Ltd,CO,construction_realestate,m,memberships,sbti,1.0,2025-08-14 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,"Good Cultural and Creative Industry (Shanghai) Co., Ltd.",1.0,positive,0.6
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,sbti,1.0,2025-08-14 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,Industrias Nettalco S.A.,1.0,positive,0.6
901,ext::cerro-verde-pe,Cerro Verde,PE,mining_metals,m,news,news,0.325,2025-08-18T07:00:00+00:00,https://news.google.com/rss/articles/CBMi8wFBVV95cUxOZVhuM3Z2NHU4bGg5cU1pNEZUQ3VETkp1N3cwWmtyZExCcDRVMDF3bWdLZG9lT1dUWVY3TWJoT1I1WnhYelh3RzYzNGtwcEVsQWxqbW5vUEtSU2I4bGwtR1FRUDZVUUt6TlFuSFNhLUo5TG5yOWJ3cEpPRWwzUEtIeUNacDF0blFLYWFSOW03ZjBya3dSOVhHdWsxeVJ6Z3ZsSlVtampqTDYyek5DQ1VxRTBpdXY3ZjBoMGVVV2otMHhZelZsVk5jVTJMZnVCS1F6WmVoYm9FaTNDUncyQkcxNWwxcnMtUzk3UHZzNVlFQ3ljSW8?oc=5,"Schneider Electric: La sostenibilidad en minería avanza, pero solo un 10 % de operaciones trabaja con metas de carbono neutralidad - Revista ProActivo","<a href=""https://news.google.com/rss/articles/CBMi8wFBVV95cUxOZVhuM3Z2NHU4bGg5cU1pNEZUQ3VETkp1N3cwWmtyZExCcDRVMDF3bWdLZG9lT1dUWVY3TWJoT1I1WnhYelh3RzYzNGtwcEVsQWxqbW5vUEtSU2I4bGwtR1FRUDZVUUt6TlFuSFNhLUo5TG5yOWJ3cEpPRWwzUEtIeUNacDF0blFLYWFSOW03ZjBya3dSOVhHdWsxeVJ6Z3ZsSlVtampqTDYyek5DQ1VxRTBpdXY3ZjBoMGVVV2otMHhZelZsVk5jVTJMZnVCS1F6WmVoYm9FaTNDUncyQkcxNWwxcnMtUzk3UHZzNVlFQ3ljSW8?oc=5"" target=""_blank"">Schneider Electric: La sostenibilidad en minería avanza, pero solo un 10 % de operaciones trabaja con metas de carbono neutralidad</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Revista ProActivo</font>",0.65,neutral,0.0
29,Q104419265,Barranquilla Railway and Pier Company Ltd,CO,construction_realestate,m,memberships,sbti,1.0,2025-08-21 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,"Rokin Logistics and Supply Chain Co., Ltd.",1.0,positive,0.6
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,sbti,1.0,2025-08-21 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,Veolia Environnement S.A.,1.0,positive,0.6
352,Q20022051,Transporte Automotor La Plata S.A.,AR,transport_logistics,m,memberships,sbti,1.0,2025-08-21 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,NTG Nordic Transport Group A/S,1.0,positive,0.6
15,Q10276503,Estrada de Ferro Porto Murtinho a São Roque,BR,transport_logistics,m,memberships,sbti,1.0,2025-08-21 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,94 Minutes s.r.o.,1.0,positive,0.6
29,Q104419265,Barranquilla Railway and Pier Company Ltd,CO,construction_realestate,m,memberships,sbti,1.0,2025-08-21 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,"Rokin Logistics and Supply Chain Co., Ltd.",0.0,,0.0
213,Q124967189,Ferrocarril Córdoba Central S.A.,AR,transport_logistics,m,memberships,ungc,1.0,2025-08-26T00:00:00Z,https://unglobalcompact.org/what-is-gc/participants/194403-CRUZEIRO-DO-SUL-EDUCACIONAL-S-A-,Membership: ungc,CRUZEIRO DO SUL EDUCACIONAL S.A.,1.0,positive,0.6
172,Q123514764,Ferrovia Interna do Porto de Santos,BR,transport_logistics,m,memberships,ungc,1.0,2025-08-26T00:00:00Z,https://unglobalcompact.org/what-is-gc/participants/194399-Administra-o-do-Porto-de-Macei-,Membership: ungc,Administração do Porto de Maceió,1.0,positive,0.6
858,Q5172898,Correos de México,MX,manufacturing,m,news,news,0.325,2025-08-27T07:00:00+00:00,https://news.google.com/rss/articles/CBMivAFBVV95cUxPUDFSMnJQdlpuMTJYUHZJVmY3LXVwVFphN0VvdXNIaklUcVBrdkVzakhyZGdfcmxqTENBWmZIOXBBTUZfVnBZcWRYUkNFM0NEVVRmTEFydWVnVTRqN0lkRG5kbG53QmVwcDRYLUE2M2xrYUJUTC05Z3FWNElQMFg4bUFFaE1XMU9HWnMxamQ4V050ZHlhYzBYU1ZrREk2NU41MDBhbzcwQWdLZ1FWSUdGdm9wTFFNU3QxQ2toctIBwgFBVV95cUxNY3ZZRUJYZlJrSVNmRkdKdVJwRno4UTFrWGJ3WmozN3lkVHdYV0U1MjhiQzZQZGtqZXFqYjBkbDZvUTRRSi12bEdXRGZEdWlvemVMd0dKalNmYVAxMWp5U0ZNQjNRc3ZIaVI3Y3dTbTNOdElFM0xFRnN2bnV0aHJnalJXNWNTVVRhSDB0VWFnV2Z5ODlfU2ZuM3VRQ29lN0hMQXlZWVRNOGk1NFRZUGpUS083X21FTlpLVlpnV3B6U1JCUQ?oc=5,Clima HOY: SMN prevé posible formación de dos ciclones en el Pacífico - El Informador,"<a href=""https://news.google.com/rss/articles/CBMivAFBVV95cUxPUDFSMnJQdlpuMTJYUHZJVmY3LXVwVFphN0VvdXNIaklUcVBrdkVzakhyZGdfcmxqTENBWmZIOXBBTUZfVnBZcWRYUkNFM0NEVVRmTEFydWVnVTRqN0lkRG5kbG53QmVwcDRYLUE2M2xrYUJUTC05Z3FWNElQMFg4bUFFaE1XMU9HWnMxamQ4V050ZHlhYzBYU1ZrREk2NU41MDBhbzcwQWdLZ1FWSUdGdm9wTFFNU3QxQ2toctIBwgFBVV95cUxNY3ZZRUJYZlJrSVNmRkdKdVJwRno4UTFrWGJ3WmozN3lkVHdYV0U1MjhiQzZQZGtqZXFqYjBkbDZvUTRRSi12bEdXRGZEdWlvemVMd0dKalNmYVAxMWp5U0ZNQjNRc3ZIaVI3Y3dTbTNOdElFM0xFRnN2bnV0aHJnalJXNWNTVVRhSDB0VWFnV2Z5ODlfU2ZuM3VRQ29lN0hMQXlZWVRNOGk1NFRZUGpUS083X21FTlpLVlpnV3B6U1JCUQ?oc=5"" target=""_blank"">Clima HOY: SMN prevé posible formación de dos ciclones en el Pacífico</a>&nbsp;&nbsp;<font color=""#6f6f6f"">El Informador</font>",0.65,neutral,0.0
344,Q18924139,Isaura S.A.,AR,oil_gas,m,memberships,sbti,1.0,2025-08-28 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,HUMANİS SAĞLIK A.Ş.,0.0,,0.0
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,sbti,1.0,2025-08-28 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,HUMANİS SAĞLIK A.Ş.,1.0,positive,0.6
344,Q18924139,Isaura S.A.,AR,oil_gas,m,memberships,sbti,1.0,2025-08-28 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,HUMANİS SAĞLIK A.Ş.,1.0,positive,0.6
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,ungc,1.0,2025-08-28T00:00:00Z,https://unglobalcompact.org/what-is-gc/participants/194721-Fontes-Verdes-S-A-,Membership: ungc,Fontes Verdes S.A.,1.0,positive,0.6
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,ungc,1.0,2025-08-28T00:00:00Z,https://unglobalcompact.org/what-is-gc/participants/194410-EYSEN-S-A-DE-C-V-,Membership: ungc,"EYSEN, S.A. DE C.V.",1.0,positive,0.6
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,ungc,1.0,2025-08-28T00:00:00Z,https://unglobalcompact.org/what-is-gc/participants/194619-ELECTROPAR-S-A-,Membership: ungc,ELECTROPAR S.A.,1.0,positive,0.6
10,Q10272533,Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina,BR,agro_food,m,memberships,ungc,1.0,2025-09-02T00:00:00Z,https://unglobalcompact.org/what-is-gc/participants/194892-NUAH-DESENVOLVIMENTO-E-INOVA-O-LTDA,Membership: ungc,NUAH DESENVOLVIMENTO E INOVAÇÃO LTDA,1.0,positive,0.6
15,Q10276503,Estrada de Ferro Porto Murtinho a São Roque,BR,transport_logistics,m,memberships,sbti,1.0,2025-09-04 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,BDO Group s.r.o.,1.0,positive,0.6
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,sbti,1.0,2025-09-04 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,Scandinavian Tobacco Group A/S,1.0,positive,0.6
653,Q649178,LATAM,CL,transport_logistics,l,news,news,0.425,2025-09-04T07:00:00+00:00,https://news.google.com/rss/articles/CBMikwJBVV95cUxQZ0RwNV9JRmRYNk41SzZlV1M0T3p3Q1IxME9uZGFuX0I2NnBIT2hYd044OHZ5c3ZaOHZDSHBNYzN0dEpVOWNLaU1mb3ZqWWFhNi1vaWt4SHVoZnhwbnJHQjNOY29QcGhFUHl2NU9tVGFPQXF1U1M2ZFc0ajRVNmVrRlFXWlpmUlJ1ck1ISnY5R1ZLUWNsaHFKZFVvclE5eUFMazVkaVlmci14U3FLXzdoY3F1VnFKem54b2g4clVoZmZuOTdfLW9GRWhkaFRBOXJsNVBZWkdVWVFJSUxadTlqUHhkOEMxWnJxc3Y3Y3hKZGhZMW1kYVFwT3dURFA4R2JGQmlWNjBweVM1T3pxLVV4aF9iWQ?oc=5,"Biotecnología agrícola, la clave de Panamá para enfrentar el cambio climático y asegurar el futuro del agro - FoodNewsLatam","<a href=""https://news.google.com/rss/articles/CBMikwJBVV95cUxQZ0RwNV9JRmRYNk41SzZlV1M0T3p3Q1IxME9uZGFuX0I2NnBIT2hYd044OHZ5c3ZaOHZDSHBNYzN0dEpVOWNLaU1mb3ZqWWFhNi1vaWt4SHVoZnhwbnJHQjNOY29QcGhFUHl2NU9tVGFPQXF1U1M2ZFc0ajRVNmVrRlFXWlpmUlJ1ck1ISnY5R1ZLUWNsaHFKZFVvclE5eUFMazVkaVlmci14U3FLXzdoY3F1VnFKem54b2g4clVoZmZuOTdfLW9GRWhkaFRBOXJsNVBZWkdVWVFJSUxadTlqUHhkOEMxWnJxc3Y3Y3hKZGhZMW1kYVFwT3dURFA4R2JGQmlWNjBweVM1T3pxLVV4aF9iWQ?oc=5"" target=""_blank"">Biotecnología agrícola, la clave de Panamá para enfrentar el cambio climático y asegurar el futuro del agro</a>&nbsp;&nbsp;<font color=""#6f6f6f"">FoodNewsLatam</font>",0.85,neutral,0.0
735,Q978809,Aeropuertos Argentina,AR,transport_logistics,l,news,news,0.325,2025-09-04T07:00:00+00:00,https://news.google.com/rss/articles/CBMizgFBVV95cUxNNTJCNElsaFV5UlRqZm5KUXJrRm1SX0lvYWcwNVphenBlTkd0U3p4RlhCVWZ1a1EteHlLZzVZMEhfbFZaQ3J0dF9Qa3RrU1RLRWI2c0xhZzZGckJOX1llNEkyRlA2RXpJc1ZjVmpDTHIzZkVKSzFCajdZS1ZXT29EVzNKWEhHQ0xPTnJKS3Q1QXh5LV9hbGdDc2hwdng4MWtfclhjai1JYVFmRkxWMWxsQ25kejBqYmZ6cnpHSTFndkR2ckJtemZFQlpXUW9QZw?oc=5,Aeropuertos Argentina 2000 incorpora un novedoso sistema para monitorear el clima en pista - provincia23.com.ar,"<a href=""https://news.google.com/rss/articles/CBMizgFBVV95cUxNNTJCNElsaFV5UlRqZm5KUXJrRm1SX0lvYWcwNVphenBlTkd0U3p4RlhCVWZ1a1EteHlLZzVZMEhfbFZaQ3J0dF9Qa3RrU1RLRWI2c0xhZzZGckJOX1llNEkyRlA2RXpJc1ZjVmpDTHIzZkVKSzFCajdZS1ZXT29EVzNKWEhHQ0xPTnJKS3Q1QXh5LV9hbGdDc2hwdng4MWtfclhjai1JYVFmRkxWMWxsQ25kejBqYmZ6cnpHSTFndkR2ckJtemZFQlpXUW9QZw?oc=5"" target=""_blank"">Aeropuertos Argentina 2000 incorpora un novedoso sistema para monitorear el clima en pista</a>&nbsp;&nbsp;<font color=""#6f6f6f"">provincia23.com.ar</font>",0.65,neutral,0.0
276,Q1370567,Estrada de Ferro Macaé e Campos,BR,transport_logistics,m,memberships,ungc,1.0,2025-09-08T00:00:00Z,https://unglobalcompact.org/what-is-gc/participants/196334-PLAY9-SERVI-OS-DE-MIDIA-COMUNICACAO-e-PRODUCOES-LTDA,Membership: ungc,"PLAY9 SERVIÇOS DE MIDIA, COMUNICACAO e PRODUCOES LTDA",1.0,positive,0.6
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,ungc,1.0,2025-09-08T00:00:00Z,https://unglobalcompact.org/what-is-gc/participants/195992-ACQUACONSULT-S-A-,Membership: ungc,ACQUACONSULT S.A.,1.0,positive,0.6
601,ext::farmacias-cruz-verde-cl,Farmacias Cruz Verde,CL,retail_consumer,m,memberships,ungc,1.0,2025-09-10T00:00:00Z,https://unglobalcompact.org/what-is-gc/participants/196437-Farmacias-Cruz-Verde-SPA,Membership: ungc,Farmacias Cruz Verde SPA,1.0,positive,0.6
892,ext::iochpe-maxion-br,Iochpe-Maxion,BR,retail_consumer,m,memberships,sbti,1.0,2025-09-11 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,Iochpe-Maxion S.A.,1.0,positive,0.6
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,sbti,1.0,2025-09-11 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,Iochpe-Maxion S.A.,1.0,positive,0.6
1148,ext::caracol-televisi-n-co,Caracol Televisión,CO,retail_consumer,m,news,news,0.425,2025-09-13T07:00:00+00:00,https://news.google.com/rss/articles/CBMixgFBVV95cUxPTVZuajlXbnR2NDlOMlNMZlJmRm5DMHFJU2hhV3BBSDZDYzJBMjR1SHpNWFRSMUpUWXNnM3duVno5U29QalB5b2N5SXV5bnp5VDdOUjBpR1NHd3BHa3ZmZ1ZWSHFhSFZqVzh6cHJfNm5YeGpjZU5fMHVnUXRrTEY5N3V1azZkV1pwU3hVMlg0c1kxVmlhd0tXVEYtckxVVmxCaFNYY1Y3RExCRTJKMGdrSzNaM0xrRk1fVV82Tlp1UFplTE5VMnfSAdMBQVVfeXFMTnVIZWZnMWt4cWZIQW1POE9uSld6TklWdjU4XzVrM2lQdFlFeERwNVFCdkxFd0p6NFlFaUdGajc3MnZxSEV1M3Q2andhOHVLdzFhNmltV2dweXZPTFlpR0RyV0hTWldEUExwd0pWUktYNUhfV3d1MTYxUjR3T1hxQ2l6b3dvaXVWd0VlZmRoM0xWTDdDR0FUazEtS0pJWGQxX1FCR0UyVm93NG9fQkNobVpCbDlLWmdyVExlS3N3aF8zaHMxT05iZkkxQ2FZNDRjYnY3MA?oc=5,Expertos hacen fuerte llamado a responsabilidad ciudadana ante el cambio climático y la IA - Blu Radio,"<a href=""https://news.google.com/rss/articles/CBMixgFBVV95cUxPTVZuajlXbnR2NDlOMlNMZlJmRm5DMHFJU2hhV3BBSDZDYzJBMjR1SHpNWFRSMUpUWXNnM3duVno5U29QalB5b2N5SXV5bnp5VDdOUjBpR1NHd3BHa3ZmZ1ZWSHFhSFZqVzh6cHJfNm5YeGpjZU5fMHVnUXRrTEY5N3V1azZkV1pwU3hVMlg0c1kxVmlhd0tXVEYtckxVVmxCaFNYY1Y3RExCRTJKMGdrSzNaM0xrRk1fVV82Tlp1UFplTE5VMnfSAdMBQVVfeXFMTnVIZWZnMWt4cWZIQW1POE9uSld6TklWdjU4XzVrM2lQdFlFeERwNVFCdkxFd0p6NFlFaUdGajc3MnZxSEV1M3Q2andhOHVLdzFhNmltV2dweXZPTFlpR0RyV0hTWldEUExwd0pWUktYNUhfV3d1MTYxUjR3T1hxQ2l6b3dvaXVWd0VlZmRoM0xWTDdDR0FUazEtS0pJWGQxX1FCR0UyVm93NG9fQkNobVpCbDlLWmdyVExlS3N3aF8zaHMxT05iZkkxQ2FZNDRjYnY3MA?oc=5"" target=""_blank"">Expertos hacen fuerte llamado a responsabilidad ciudadana ante el cambio climático y la IA</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Blu Radio</font>",0.85,neutral,0.0
1026,ext::inversiones-y-representaciones-sociedad-an-nima-irsa-ar,Inversiones y Representaciones Sociedad Anónima (IRSA),AR,construction_realestate,m,memberships,ungc,1.0,2025-09-15T00:00:00Z,https://unglobalcompact.org/what-is-gc/participants/196562-Inversiones-y-asesorias-macri-spa,Membership: ungc,Inversiones y asesorias macri spa,1.0,positive,0.6
121,Q113996222,La Casa de Lucy,UY,agro_food,m,memberships,ungc,1.0,2025-09-16T00:00:00Z,https://unglobalcompact.org/what-is-gc/participants/196782-Irmandade-da-Santa-Casa-de-Miseric-rdia-de-Curitiba,Membership: ungc,Irmandade da Santa Casa de Misericórdia de Curitiba,1.0,positive,0.6
10,Q10272533,Empresa de Pesquisa Agropecuária e Extensão Rural de Santa Catarina,BR,agro_food,m,memberships,ungc,1.0,2025-09-16T00:00:00Z,https://unglobalcompact.org/what-is-gc/participants/196734-Malv-o-Consultoria-e-Avalia-es-Ambientais-LTDA,Membership: ungc,Malvão Consultoria e Avaliações Ambientais LTDA,1.0,positive,0.6
743,Q99546848,Vista Energy,AR,oil_gas,m,news,news,0.325,2025-09-16T07:00:00+00:00,https://news.google.com/rss/articles/CBMiwAFBVV95cUxQSmh0bm9QNmU3cTl2YnpaWVRnMEtrQVJkbVRlcDMyeXRFUEtJWTdzVk5KMmdYaGxuSml6WFk0WGNHY3dRWm50Rl9SdEFmZDg5cFlLSzM5WTNIX19KWlhUcXNubEgxU2NwbUlhd2NNRWJJcDBtblEtbzFFUnZ3TjZBVUVoX1czbXlXeVE0UGU2ZUhXMS0tazBkMlR3OHlDczdHbEotTk00dFEwWGc1M25NZTBkblhGYzBoRm12Smtsc28?oc=5,Vaca Muerta Net Zero: estos son los expositores de la II edición en Cutral Co - Cutral Co al Instante,"<a href=""https://news.google.com/rss/articles/CBMiwAFBVV95cUxQSmh0bm9QNmU3cTl2YnpaWVRnMEtrQVJkbVRlcDMyeXRFUEtJWTdzVk5KMmdYaGxuSml6WFk0WGNHY3dRWm50Rl9SdEFmZDg5cFlLSzM5WTNIX19KWlhUcXNubEgxU2NwbUlhd2NNRWJJcDBtblEtbzFFUnZ3TjZBVUVoX1czbXlXeVE0UGU2ZUhXMS0tazBkMlR3OHlDczdHbEotTk00dFEwWGc1M25NZTBkblhGYzBoRm12Smtsc28?oc=5"" target=""_blank"">Vaca Muerta Net Zero: estos son los expositores de la II edición en Cutral Co</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Cutral Co al Instante</font>",0.65,neutral,0.0
250,ext::sociedad-an-nima-uy,Sociedad Anónima,UY,transport_logistics,m,news,news,0.325,2025-09-17T09:03:02+00:00,https://news.google.com/rss/articles/CBMitAFBVV95cUxQRng0ZThHVU5ybnNwdjAxT3B6UWhiTTdydXJJWTlKNjZpUnJzU2pId0N5aW1TTldXZUFuWkVhT3RZWUVRT19KTmVQbE1IVTZhMVM0SVVSUlBJMHQxQ3dseGRRbUZmMFMwV0k2ZTFxNkhtTk1CWjNlRkJrRzhfTmpWeGFOb09qQUxUXzNnM2ppQnY1MjRnVHJiV0hPQ2liVmM5WlBtcm00blZ5bmpIQ1pfZk1oYkY?oc=5,Brasil reunirá a 65 delegaciones para preparar la Conferencia sobre el Clima Pre-COP30 - TV BRICS,"<a href=""https://news.google.com/rss/articles/CBMitAFBVV95cUxQRng0ZThHVU5ybnNwdjAxT3B6UWhiTTdydXJJWTlKNjZpUnJzU2pId0N5aW1TTldXZUFuWkVhT3RZWUVRT19KTmVQbE1IVTZhMVM0SVVSUlBJMHQxQ3dseGRRbUZmMFMwV0k2ZTFxNkhtTk1CWjNlRkJrRzhfTmpWeGFOb09qQUxUXzNnM2ppQnY1MjRnVHJiV0hPQ2liVmM5WlBtcm00blZ5bmpIQ1pfZk1oYkY?oc=5"" target=""_blank"">Brasil reunirá a 65 delegaciones para preparar la Conferencia sobre el Clima Pre-COP30</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TV BRICS</font>",0.65,neutral,0.0
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,sbti,1.0,2025-09-18 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,JAS-FBG S.A.,1.0,positive,0.6
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,ungc,1.0,2025-09-19T00:00:00Z,https://unglobalcompact.org/what-is-gc/participants/197018-Desarrollo-Farmaceutico-S-A,Membership: ungc,Desarrollo Farmaceutico S.A,1.0,positive,0.6
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,ungc,1.0,2025-09-22T00:00:00Z,https://unglobalcompact.org/what-is-gc/participants/196828-LABO-S-A,Membership: ungc,LABO S.A,1.0,positive,0.6
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,ungc,1.0,2025-09-22T00:00:00Z,https://unglobalcompact.org/what-is-gc/participants/196833-VOLTXS-ENERGIA-S-A,Membership: ungc,VOLTXS ENERGIA S/A,1.0,positive,0.6
1033,ext::caracol-radio-co,Caracol Radio,CO,ict_telecom,m,news,news,0.325,2025-09-24T07:00:00+00:00,https://news.google.com/rss/articles/CBMikwFBVV95cUxOWmhpMjhyanRjYnp4ZWtZNXF6Zk1aMVNIMXJ0UHQzTEVJYTNETGxHN0JsSENIYjFHcjZTdWJWM05mOU1fdE03aFJnbG5VbkF3NXNycm8tZDM2V1V2ZXpiMHY1LS1xbGVsc0FEVTVROGhJVjRQV1ZRNXpXUmExWkYySC1vUUx3UnpkVk9QMXhfaXU3NzjSAacBQVVfeXFMTnlmbDYxU1l3UG1hSUNnajBrWndnQUNGeFhPQXFFT0xhMU1LMXFfN0FjRC1RS25NOFotaG92VHhncXhGR08xNUtvbWRIVTN4X2lPVWl6cEJxbGhRX3lDQmRBcV9fa2UxWHlhVGtMcTAtdTR2elRJQjNCdkROZ3JNeFgyTDNGaDN4MzJNcGEwSnJnZEVtQkwtMHNDQmIyaktNQm9QWGN3QjQ?oc=5,NASA lanza tres sondas para estudiar el clima especial - Caracol Radio,"<a href=""https://news.google.com/rss/articles/CBMikwFBVV95cUxOWmhpMjhyanRjYnp4ZWtZNXF6Zk1aMVNIMXJ0UHQzTEVJYTNETGxHN0JsSENIYjFHcjZTdWJWM05mOU1fdE03aFJnbG5VbkF3NXNycm8tZDM2V1V2ZXpiMHY1LS1xbGVsc0FEVTVROGhJVjRQV1ZRNXpXUmExWkYySC1vUUx3UnpkVk9QMXhfaXU3NzjSAacBQVVfeXFMTnlmbDYxU1l3UG1hSUNnajBrWndnQUNGeFhPQXFFT0xhMU1LMXFfN0FjRC1RS25NOFotaG92VHhncXhGR08xNUtvbWRIVTN4X2lPVWl6cEJxbGhRX3lDQmRBcV9fa2UxWHlhVGtMcTAtdTR2elRJQjNCdkROZ3JNeFgyTDNGaDN4MzJNcGEwSnJnZEVtQkwtMHNDQmIyaktNQm9QWGN3QjQ?oc=5"" target=""_blank"">NASA lanza tres sondas para estudiar el clima especial</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Caracol Radio</font>",0.65,neutral,0.0
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,sbti,1.0,2025-09-25 01:00:00,https://files.sciencebasedtargets.org/production/files/companies-excel.xlsx,Membership: sbti,Jyske Realkredit A/S,1.0,positive,0.6
1,Q1001788,Compañía de Minas Buenaventura S.A.A.,PE,mining_metals,l,memberships,ungc,1.0,2025-09-25T00:00:00Z,https://unglobalcompact.org/what-is-gc/participants/197111-FROOTY-COMERCIO-E-INDUSTRIA-DE-ALIMENTOS-S-A-,Membership: ungc,FROOTY COMERCIO E INDUSTRIA DE ALIMENTOS S.A.,1.0,positive,0.6
724,Q96621035,Embrapa Agroindustria de Alimentos,BR,agro_food,m,memberships,ungc,1.0,2025-09-25T00:00:00Z,https://unglobalcompact.org/what-is-gc/participants/197111-FROOTY-COMERCIO-E-INDUSTRIA-DE-ALIMENTOS-S-A-,Membership: ungc,FROOTY COMERCIO E INDUSTRIA DE ALIMENTOS S.A.,1.0,positive,0.6
111,Q113178578,Empresa de Transportes y Iquitos Urbano,PE,transport_logistics,m,memberships,ungc,1.0,2025-09-25T00:00:00Z,https://unglobalcompact.org/what-is-gc/participants/195986-Automatizaciones-Industriales-y-de-Oficina-de-Tlaxcala,Membership: ungc,Automatizaciones Industriales y de Oficina de Tlaxcala,1.0,positive,0.6
